0,204
0,1843
1,1072
1,1229
2,44
2,1077
3,97
3,175
3,410
3,905
3,1289
4,337
4,922
4,1453
5,766
5,1282
5,1699
5,1936
6,501
7,562
7,1738
8,158
8,892
8,1433
9,849
12,657
12,903
12,1350
12,1448
13,399
14,470
15,874
17,776
17,1674
17,1927
18,456
18,850
18,1156
19,664
19,1523
19,1833
19,1904
20,1734
20,1836
21,1030
23,590
23,715
23,771
23,1348
24,204
24,1553
24,1812
24,1873
25,509
26,1118
26,1181
26,1518
26,1819
26,1961
26,1997
27,835
27,1521
29,199
29,563
29,837
29,862
30,1352
31,229
33,246
34,697
34,777
34,885
35,746
35,1191
36,1177
36,1472
36,1604
36,1863
37,400
37,523
37,947
38,192
38,799
38,872
38,893
38,1129
40,573
40,1295
41,1543
42,1002
42,1313
43,1493
44,736
45,786
45,1285
45,1527
45,1881
46,774
48,6
49,220
49,423
50,19
50,1219
52,177
52,979
53,226
53,546
53,1136
53,1211
54,172
54,361
54,1211
55,371
55,1693
56,329
56,761
56,889
57,1949
58,728
58,1416
58,1660
58,1676
59,963
61,1515
62,284
62,799
62,1071
63,620
63,932
63,1039
63,1390
63,1962
64,415
64,1596
64,1830
66,1241
66,1484
67,415
67,896
67,1094
68,304
68,760
68,886
69,596
69,725
69,1290
69,1475
69,1738
69,1775
70,92
70,1162
70,1498
71,776
71,1046
72,523
72,685
72,783
72,994
72,1600
73,137
73,1058
73,1851
73,1903
74,34
74,77
74,433
74,1213
74,1352
75,1191
75,1532
75,1964
76,603
76,1564
77,227
77,425
78,140
78,263
78,765
78,1201
78,1742
79,302
80,98
80,371
80,1008
80,1321
80,1813
81,113
81,1666
82,1705
83,453
83,822
83,1363
83,1830
84,1452
84,1477
86,513
86,516
87,153
87,1367
87,1719
87,1739
88,13
88,1146
89,746
90,546
90,957
90,1273
90,1892
91,273
91,438
91,1220
92,149
93,1141
93,1367
93,1920
95,784
95,1698
96,515
97,1038
100,123
100,217
100,785
100,798
100,893
100,1180
100,1565
100,1785
101,370
101,689
101,1843
102,360
104,702
105,366
105,972
105,1224
105,1472
106,238
108,1430
109,499
109,1156
110,463
111,1224
111,1718
112,1202
112,1210
113,1013
113,1111
114,342
114,1011
114,1213
115,771
116,532
116,1346
116,1725
117,1750
118,497
118,591
118,722
118,930
118,1216
119,436
119,1369
119,1752
120,1088
120,1242
121,850
123,575
123,657
124,93
124,728
124,827
124,1293
124,1757
126,22
127,428
127,1943
128,1819
129,152
129,522
130,852
132,1749
133,679
133,795
133,1203
133,1569
134,704
134,1181
135,629
136,320
136,1087
136,1819
137,1030
138,126
138,1524
139,1143
139,1511
140,483
140,585
140,1390
140,1955
141,1464
143,1091
143,1367
144,1603
145,799
145,912
145,927
146,23
146,312
147,149
147,571
147,788
148,1510
149,178
149,1595
150,1390
152,548
152,1373
152,1561
152,1783
153,211
153,1344
153,1404
155,913
155,1392
156,41
156,1412
157,1784
158,394
159,1856
160,39
160,658
161,47
161,1010
161,1752
162,97
162,1588
163,1630
164,494
164,787
164,1161
165,75
165,83
165,604
166,127
166,976
166,1131
166,1840
167,547
167,1203
167,1257
168,440
168,608
168,945
169,476
169,653
169,1037
169,1240
170,365
170,1086
170,1328
171,1
171,886
171,1138
173,1219
174,819
174,1125
174,1212
174,1569
174,1737
175,107
175,548
175,1363
175,1919
176,647
177,134
177,748
178,1164
179,231
179,1363
180,601
180,1260
180,1763
181,771
181,1625
182,592
182,729
182,852
182,1201
182,1592
183,1491
184,409
185,722
186,41
186,418
188,1962
189,740
189,1002
189,1121
189,1400
189,1977
190,311
190,726
191,1060
191,1283
191,1412
192,1124
193,625
194,320
194,679
194,848
195,462
195,1572
195,1795
196,865
196,1351
196,1669
197,1495
197,1542
198,850
198,1909
200,221
200,308
200,1098
200,1720
202,1298
202,1307
202,1801
203,258
203,1194
203,1600
203,1854
204,212
204,1992
205,1370
205,1541
205,1974
206,853
206,1424
206,1442
208,1337
209,1265
210,767
211,1184
211,1875
213,142
214,1286
215,126
216,1194
217,460
217,679
219,986
219,1908
220,191
220,817
220,1098
220,1438
220,1834
220,1908
220,1919
221,612
221,1904
223,718
224,848
224,1429
225,299
225,982
225,1355
225,1428
226,88
227,802
227,1850
228,1246
229,318
229,1799
231,564
231,1193
232,1293
232,1724
232,1837
232,1866
233,274
233,392
233,505
234,1517
235,154
235,1443
236,715
236,1041
237,617
238,274
238,749
238,857
238,1277
238,1372
238,1788
238,1880
239,1667
240,864
240,1175
241,358
241,1054
242,1664
243,254
245,691
245,1159
246,1802
247,1500
247,1581
248,196
248,983
248,992
248,1099
249,1322
249,1441
250,49
250,927
251,1000
251,1010
251,1518
252,109
252,426
252,1374
252,1593
253,1509
254,1565
254,1856
255,1579
256,207
256,1566
257,863
257,1003
258,765
258,1761
259,320
259,998
259,1390
259,1899
260,560
260,993
260,1182
260,1477
261,726
261,746
261,1496
261,1678
262,114
262,460
262,694
262,1771
263,129
263,1116
264,1758
265,390
267,27
267,189
267,1542
267,1817
268,584
268,1161
269,1891
270,1229
270,1572
272,204
272,441
272,1059
272,1417
273,1885
274,1229
275,458
275,933
275,1930
276,259
276,1321
276,1357
277,12
277,1636
278,196
278,1252
278,1758
279,240
280,1893
281,484
281,1243
281,1676
281,1905
282,966
283,298
283,1090
283,1623
284,976
286,910
287,46
287,998
287,1555
289,719
289,1487
289,1881
290,49
290,1127
290,1399
291,246
291,1740
292,1861
292,1896
293,57
293,216
293,474
295,1004
296,1752
296,1883
297,991
298,286
298,927
298,1148
298,1314
298,1358
300,438
300,461
300,1187
300,1885
301,227
301,652
301,1213
304,43
304,196
304,670
305,616
306,1633
306,1649
307,975
307,1158
308,371
308,1075
309,441
309,547
309,1063
309,1734
309,1790
310,1698
312,1073
313,295
313,447
313,677
313,1181
314,1560
315,545
315,1056
316,802
317,124
317,267
317,1566
318,1860
319,259
319,1746
319,1812
319,1836
319,1930
320,1049
321,621
321,689
321,920
322,122
322,593
322,802
322,1368
322,1399
323,36
323,243
323,1912
324,852
325,1771
326,359
326,723
326,1493
327,774
327,900
327,961
