1,285
2,68
2,329
3,198
5,893
5,939
6,233
7,267
9,6
9,355
10,957
13,814
14,176
14,462
15,224
15,305
15,516
15,631
15,679
16,243
16,739
16,865
17,590
19,890
21,318
22,96
22,596
22,615
22,654
24,364
25,305
26,665
27,299
29,354
29,718
31,495
32,484
32,821
33,698
34,556
35,103
36,982
37,859
38,60
41,425
42,200
44,429
44,794
45,585
45,593
45,787
47,970
49,408
50,100
52,337
52,832
54,293
55,569
56,357
57,282
58,71
58,95
58,157
58,725
59,403
61,943
62,895
65,454
66,574
66,807
66,879
67,285
67,376
69,836
69,977
73,66
73,425
74,580
75,946
76,391
78,458
79,391
81,938
83,453
83,808
84,414
84,531
85,189
88,62
92,461
94,524
94,743
94,959
95,455
98,116
98,894
100,3
100,222
100,401
101,271
102,359
102,750
104,307
104,449
104,876
106,492
106,706
107,79
107,141
107,408
107,573
108,656
109,278
110,792
111,130
111,142
112,203
113,997
114,647
117,820
118,308
118,517
119,359
120,339
120,472
121,927
121,993
122,712
123,835
124,207
126,609
130,611
130,997
132,89
133,850
135,237
135,416
136,526
136,578
137,130
140,476
142,660
149,804
149,929
149,972
150,204
151,999
152,356
153,528
153,557
156,607
158,587
160,423
161,109
162,189
162,227
162,900
162,998
163,369
163,821
164,914
168,885
169,557
170,69
172,854
175,464
176,19
178,99
179,154
179,404
182,44
183,1
183,929
183,993
185,984
187,154
188,120
188,748
188,784
193,430
195,817
196,257
196,486
197,309
197,499
197,641
199,119
199,285
200,533
200,929
203,663
204,723
206,285
206,954
210,376
210,842
211,174
212,404
212,923
212,963
214,607
215,828
216,121
216,428
216,683
217,197
217,807
220,179
222,424
224,453
227,855
230,118
231,657
231,759
232,854
232,994
236,166
236,954
237,276
238,798
238,859
239,336
239,974
241,593
243,506
243,898
244,565
245,350
245,795
246,868
246,937
249,696
249,700
251,504
254,406
255,87
256,165
256,495
257,575
259,49
261,48
261,145
261,615
264,900
265,208
265,328
266,253
266,793
267,246
269,955
270,835
271,553
273,89
274,918
275,88
275,348
276,547
276,820
276,853
277,893
278,338
278,694
279,331
280,79
281,370
282,642
282,710
282,834
284,445
285,282
287,642
288,460
289,221
289,433
291,77
291,483
291,506
293,824
294,732
296,133
296,369
297,649
298,3
299,287
300,822
301,14
303,480
304,503
305,33
305,959
307,352
308,965
309,522
309,631
310,161
310,392
311,59
311,67
311,708
311,792
312,88
315,114
316,925
317,775
319,10
319,243
320,152
321,486
323,711
323,894
324,718
325,311
326,91
326,581
327,163
331,479
333,21
334,469
334,856
337,339
340,558
340,950
341,372
342,604
343,432
343,698
343,914
344,742
346,28
346,707
346,911
347,37
347,676
348,18
348,214
351,874
355,536
355,995
357,394
360,244
360,561
361,533
361,649
361,836
362,54
362,140
364,232
364,538
367,356
368,721
368,873
369,284
369,944
375,426
375,652
375,980
381,21
382,426
383,720
384,803
385,118
385,312
388,529
389,382
389,428
389,592
390,461
391,121
391,427
392,537
392,610
392,667
393,146
393,706
395,910
396,186
398,85
399,622
399,999
400,13
400,469
401,956
402,481
403,89
404,394
404,663
406,389
406,522
407,49
408,513
408,836
409,267
409,343
409,671
410,599
411,333
411,718
412,318
413,194
413,980
416,604
417,985
419,931
422,136
422,595
422,874
422,981
423,319
423,398
425,246
425,375
425,747
425,772
427,82
429,435
429,440
430,572
433,97
433,708
433,966
435,69
435,262
435,522
436,356
437,538
439,246
439,668
440,666
442,137
448,999
449,97
450,271
452,797
453,155
453,401
455,104
455,761
456,533
458,281
461,373
461,497
461,660
462,439
463,542
463,561
463,680
464,615
468,361
469,231
473,222
474,511
475,121
475,288
476,249
476,290
477,286
478,435
479,394
480,156
480,370
482,410
483,514
483,600
484,491
485,376
486,396
489,377
490,207
491,185
492,237
492,286
496,86
497,52
498,59
498,241
498,354
500,275
500,680
500,806
502,470
502,488
508,513
510,73
510,911
