0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,8
0,9
0,10
0,11
0,12
0,13
0,14
0,15
0,16
0,19
0,21
0,22
0,23
0,26
0,29
0,32
0,34
0,36
0,42
0,44
0,52
0,57
0,58
0,72
0,73
0,75
0,87
0,110
0,112
0,113
0,115
0,118
0,125
0,129
0,131
0,137
0,141
0,152
0,154
0,164
0,184
0,185
0,200
0,201
0,222
0,225
0,234
0,236
0,271
0,277
0,282
0,283
0,292
0,304
0,317
0,345
0,364
0,365
0,383
0,431
0,441
0,480
0,482
0,507
0,508
0,515
0,516
0,530
0,541
0,557
0,564
0,587
0,604
0,657
0,683
0,686
0,709
0,758
0,784
0,814
0,816
0,823
0,832
0,886
0,889
0,890
0,898
0,915
0,924
0,935
0,939
0,946
0,954
0,966
0,977
0,1017
0,1050
0,1062
0,1086
0,1117
0,1132
0,1159
0,1179
0,1180
0,1181
0,1189
0,1195
0,1281
0,1284
0,1299
0,1336
0,1338
0,1341
0,1355
0,1368
0,1405
0,1418
0,1429
0,1452
0,1491
0,1506
0,1525
0,1537
0,1562
0,1585
0,1635
0,1672
0,1751
0,1795
0,1836
0,1846
0,1863
0,1866
0,1880
0,1945
0,2007
0,2011
0,2069
0,2114
0,2121
0,2149
0,2158
0,2160
0,2216
0,2231
0,2256
0,2273
0,2297
0,2400
0,2412
0,2414
0,2433
0,2450
0,2484
0,2515
0,2630
0,2688
0,2713
0,2730
0,2752
0,2805
0,2826
0,2901
0,2993
0,3020
0,3028
0,3038
0,3106
0,3128
0,3166
0,3193
0,3209
0,3250
0,3266
0,3333
0,3336
0,3395
0,3431
0,3457
0,3573
0,3582
0,3591
0,3609
0,3650
0,3654
0,3857
0,3905
0,3927
0,3948
0,3989
0,4005
0,4014
0,4047
0,4052
0,4056
0,4057
0,4143
0,4206
0,4224
0,4237
0,4244
0,4285
0,4300
0,4308
0,4394
0,4418
0,4435
0,4452
0,4500
0,4543
0,4558
0,4573
0,4602
0,4712
0,4753
0,4768
0,4787
0,4832
0,4846
0,4912
0,4941
0,4944
0,4946
0,4979
0,4982
0,5016
0,5079
0,5169
0,5171
0,5177
0,5249
0,5250
0,5322
0,5497
0,5504
0,5545
0,5601
0,5632
0,5694
0,5739
0,5763
0,5815
0,5893
0,5970
0,6048
0,6132
0,6142
0,6182
0,6185
0,6211
0,6212
0,6256
0,6274
0,6281
0,6298
0,6317
0,6379
0,6422
0,6451
0,6486
0,6504
0,6523
0,6559
0,6569
0,6585
0,6603
0,6609
0,6675
0,6689
0,6735
0,6760
0,6767
0,6770
0,6812
0,6815
0,6845
0,6887
0,7090
0,7188
0,7250
0,7268
0,7522
0,7531
0,7536
0,7651
0,7843
0,7894
0,7963
0,7971
0,8067
0,8096
0,8209
0,8243
0,8250
0,8357
0,8378
0,8381
0,8388
0,8418
0,8461
0,8486
0,8560
0,8606
0,8635
0,8720
0,8761
0,8847
0,8853
0,9021
0,9274
0,9319
0,9486
0,9536
0,9631
0,9668
0,9712
0,9738
0,9747
0,9771
0,9862
0,9886
0,9917
0,9943
1,13
1,19
1,20
1,38
1,43
1,56
1,156
1,163
1,189
1,212
1,230
1,272
1,309
1,325
1,543
1,547
1,555
1,642
1,718
1,919
1,996
1,1336
1,1417
1,1463
1,1610
1,1858
1,2170
1,2179
1,2354
1,2392
1,2585
1,2682
1,2708
1,3044
1,3132
1,3170
1,3215
1,3257
1,3724
1,3899
1,3929
1,4024
1,4629
1,4876
1,5019
1,5122
1,5650
1,6244
1,6455
1,6515
1,6738
1,6930
1,7112
1,7520
1,7893
1,8227
1,8709
1,8840
1,9422
2,11
2,12
2,14
2,20
2,21
2,30
2,37
2,39
2,43
2,49
2,52
2,54
2,56
2,59
2,69
2,77
2,78
2,83
2,89
2,91
2,105
2,112
2,118
2,126
2,130
2,139
2,140
2,141
2,145
2,150
2,156
2,160
2,172
2,175
2,187
2,191
2,193
2,196
2,197
2,207
2,218
2,264
2,315
2,325
2,333
2,365
2,443
2,449
2,480
2,496
2,517
2,522
2,531
2,536
2,541
2,570
2,610
2,623
2,645
2,669
2,692
2,759
2,817
2,891
2,895
2,916
2,921
2,922
2,968
2,1012
2,1045
2,1157
2,1178
2,1215
2,1221
2,1239
2,1336
2,1343
2,1402
2,1464
2,1491
2,1513
2,1516
2,1585
2,1604
2,1629
2,1647
2,1750
2,1778
2,1802
2,1827
2,1844
2,1898
2,1921
2,1935
2,2003
2,2033
2,2074
2,2080
2,2141
2,2151
2,2154
2,2163
2,2255
2,2266
2,2331
2,2371
2,2411
2,2427
2,2435
2,2493
2,2524
2,2562
2,2585
2,2613
2,2663
2,2696
2,2728
2,2762
2,2837
2,2874
2,2886
2,2993
2,3002
2,3027
2,3085
2,3164
2,3222
2,3242
2,3292
2,3342
2,3364
2,3416
2,3436
2,3496
2,3535
2,3771
2,3952
2,3976
2,3993
2,3995
2,4005
2,4013
2,4059
2,4069
2,4098
2,4165
2,4237
2,4252
2,4259
2,4346
2,4356
2,4506
2,4597
2,4656
2,4660
2,4774
2,4945
2,5031
2,5127
2,5173
2,5222
2,5229
2,5237
2,5241
2,5268
2,5282
2,5364
2,5499
2,5530
2,5585
2,5605
2,5609
2,5668
2,5761
2,5814
2,5940
2,5985
2,6106
2,6145
2,6185
2,6266
2,6301
2,6334
2,6356
2,6378
2,6441
2,6464
2,6548
2,6599
2,6606
2,6662
2,6679
2,6868
2,6905
2,6946
2,7107
2,7155
2,7238
2,7356
2,7465
2,7507
2,7554
2,7630
2,7648
2,7669
2,7742
2,7916
2,8042
2,8282
2,8442
2,8559
2,8584
2,8658
2,8720
2,8853
2,8997
2,9001
2,9076
2,9241
2,9410
2,9556
2,9707
2,9949
2,9972
3,12
3,14
3,21
3,25
3,49
3,51
3,61
3,70
3,82
3,87
3,88
3,134
3,148
3,197
3,200
3,240
3,279
3,332
3,352
3,426
3,469
3,471
3,478
3,495
3,498
3,527
3,590
3,597
3,607
3,610
3,714
3,737
3,754
3,764
3,834
3,1026
3,1112
3,1149
3,1170
3,1192
3,1289
3,1298
3,1314
3,1374
3,1405
3,1452
3,1577
3,1675
3,1969
3,2018
3,2084
3,2086
3,2089
3,2096
3,2142
3,2241
3,2247
3,2300
3,2305
3,2333
3,2343
3,2360
3,2371
3,2475
3,2553
3,2596
3,2639
3,2671
3,2690
3,2696
3,2745
3,2927
3,2958
3,3057
3,3142
3,3167
3,3449
3,3589
3,3799
3,3882
3,3888
3,3907
3,3965
3,3990
3,4106
3,4132
3,4303
3,4621
3,4629
3,4976
3,4994
3,5228
3,5231
3,5400
3,5553
3,5726
3,5911
3,5912
3,6279
3,6407
3,6428
3,6892
3,7013
3,7314
3,7476
3,7533
3,7558
3,7625
3,7745
3,7748
3,7923
3,8081
3,8115
3,8170
3,8231
3,8382
3,8389
3,8627
3,8659
3,8814
3,9036
3,9226
3,9363
3,9375
3,9498
3,9637
3,9879
4,12
4,13
4,14
4,17
4,19
4,23
4,40
